diggCount;hashtags_0_cover;hashtags_0_id;hashtags_0_name;hashtags_0_title;hashtags_1_cover;hashtags_1_id;hashtags_1_name;hashtags_1_title;hashtags_2_cover;hashtags_2_id;hashtags_2_name;hashtags_2_title;hashtags_3_cover;hashtags_3_id;hashtags_3_name;hashtags_3_title;hashtags_4_cover;hashtags_4_id;hashtags_4_name;hashtags_4_title;hashtags_5_cover;hashtags_5_id;hashtags_5_name;hashtags_5_title;hashtags_6_cover;hashtags_6_id;hashtags_6_name;hashtags_6_title;hashtags_7_cover;hashtags_7_id;hashtags_7_name;hashtags_7_title;hashtags_8_cover;hashtags_8_id;hashtags_8_name;hashtags_8_title;hashtags_9_cover;hashtags_9_id;hashtags_9_name;hashtags_9_title;hashtags_10_cover;hashtags_10_id;hashtags_10_name;hashtags_10_title;hashtags_11_cover;hashtags_11_id;hashtags_11_name;hashtags_11_title;hashtags_12_cover;hashtags_12_id;hashtags_12_name;hashtags_12_title;hashtags_13_cover;hashtags_13_id;hashtags_13_name;hashtags_13_title;hashtags_14_cover;hashtags_14_id;hashtags_14_name;hashtags_14_title;hashtags_15_cover;hashtags_15_id;hashtags_15_name;hashtags_15_title;hashtags_16_cover;hashtags_16_id;hashtags_16_name;hashtags_16_title;hashtags_17_cover;hashtags_17_id;hashtags_17_name;hashtags_17_title;hashtags_18_cover;hashtags_18_id;hashtags_18_name;hashtags_18_title;hashtags_19_cover;hashtags_19_id;hashtags_19_name;hashtags_19_title;hashtags_20_cover;hashtags_20_id;hashtags_20_name;hashtags_20_title;hashtags_21_cover;hashtags_21_id;hashtags_21_name;hashtags_21_title;hashtags_22_cover;hashtags_22_id;hashtags_22_name;hashtags_22_title;hashtags_23_cover;hashtags_23_id;hashtags_23_name;hashtags_23_title;hashtags_24_cover;hashtags_24_id;hashtags_24_name;hashtags_24_title;hashtags_25_cover;hashtags_25_id;hashtags_25_name;hashtags_25_title;hashtags_26_cover;hashtags_26_id;hashtags_26_name;hashtags_26_title;hashtags_27_cover;hashtags_27_id;hashtags_27_name;hashtags_27_title;hashtags_28_cover;hashtags_28_id;hashtags_28_name;hashtags_28_title;hashtags_29_cover;hashtags_29_id;hashtags_29_name;hashtags_29_title;hashtags_30_cover;hashtags_30_id;hashtags_30_name;hashtags_30_title;hashtags_31_cover;hashtags_31_id;hashtags_31_name;hashtags_31_title;hashtags_32_cover;hashtags_32_id;hashtags_32_name;hashtags_32_title;hashtags_33_cover;hashtags_33_id;hashtags_33_name;hashtags_33_title;hashtags_34_cover;hashtags_34_id;hashtags_34_name;hashtags_34_title;hashtags_35_cover;hashtags_35_id;hashtags_35_name;hashtags_35_title;hashtags_36_cover;hashtags_36_id;hashtags_36_name;hashtags_36_title;hashtags_37_cover;hashtags_37_id;hashtags_37_name;hashtags_37_title;hashtags_38_cover;hashtags_38_id;hashtags_38_name;hashtags_38_title;hashtags_39_cover;hashtags_39_id;hashtags_39_name;hashtags_39_title;hashtags_40_cover;hashtags_40_id;hashtags_40_name;hashtags_40_title;hashtags_41_cover;hashtags_41_id;hashtags_41_name;hashtags_41_title;hashtags_42_cover;hashtags_42_id;hashtags_42_name;hashtags_42_title;hashtags_43_cover;hashtags_43_id;hashtags_43_name;hashtags_43_title;hashtags_44_cover;hashtags_44_id;hashtags_44_name;hashtags_44_title;hashtags_45_cover;hashtags_45_id;hashtags_45_name;hashtags_45_title;hashtags_46_id;hashtags_46_name;hashtags_47_cover;hashtags_47_id;hashtags_47_name;hashtags_47_title;hashtags_48_cover;hashtags_48_id;hashtags_48_name;hashtags_48_title;input;isAd;isMuted;musicMeta_coverMediumUrl;musicMeta_musicAlbum;musicMeta_musicAuthor;musicMeta_musicId;musicMeta_musicName;musicMeta_musicOriginal;playCount;searchHashtag_name;searchHashtag_views;searchQuery;text;videoMeta_duration
66500;;65243;parati;;;1637342470396934;fypシ;;;31306;ecuador;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=98939&refresh_token=23a8938c2a458c62d869fba8d9dcc6ec&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;668361;bolivia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/912f0081feac6de623fea8fe09f9a631~c5_720x720.jpeg?lk3s=a5d48078&nonce=11724&refresh_token=170b6fc533584825f6631035484289be&x-expires=1720839600&x-signature=BpElFchwofpOi%2FGsnYSWE%2B7wIX4%3D&shp=a5d48078&shcp=b59d6b55;;ecuatorianobsc;7379481181930769158;sonido original;true;937200;ecuador;195300000000;;Hoy juega la tri🇪🇨 #parati #fypシ #ecuador #viral #bolivia ;20
1022;;229207;fyp;;;31306;ecuador;;;65243;parati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7313617724981280774~c5_720x720.jpeg?lk3s=a5d48078&nonce=86452&refresh_token=e8d3552b4b149d93038bab41e4ba140b&x-expires=1720839600&x-signature=LxPsGGHsC9SR1QfKZdS8JjLKbmw%3D&shp=a5d48078&shcp=b59d6b55;;Midnight Mood;7382754891233643270;sonido original;true;4580;ecuador;195300000000;;Ig:luisitamorenooo #fyp #ecuador #parati ;32
3100000;;229207;fyp;;;7194430;loja;;;37584769;catamayo;;;2233793;celulares;;;31306;ecuador;;;31306;ecuador;;;56291920;electrodomesticos;;;10197105;vir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ab886ccc53c64b12d4c99978d3df84f2~c5_720x720.jpeg?lk3s=a5d48078&nonce=96640&refresh_token=c92df1a4933000ee8bfed631d489fe55&x-expires=1720839600&x-signature=q47qpyzKzSqGetxUs9QJhuUcNtQ%3D&shp=a5d48078&shcp=b59d6b55;;1031Barrera;7267729727854185221;sonido original;true;41000000;ecuador;195300000000;;NADIE SALIÓ HERIDO 😂 Visitanos en Loja o Catamayo, será un placer atenderte 🧡 #fyp #loja #catamayo #celulares #ecuador #ecuador #electrodomesticos #vir ;12
6694;https://p16-sg.tiktokcdn.com/obj/tiktok-obj/6779a09b08af49349377ed62705eda66?nonce=95721&refresh_token=4a2da0042f2f31d654c202cdb8ec119b&shp=b59d6b55&shcp=-;7692;mood;지금 이 바이브, 이 분위기 딱 mood 댄스 타임🤟🏼;;31306;ecuador;;;1604302285252613;fypage;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/52cdc0ae8bc7eb8373277b67e3fc20e9~c5_720x720.jpeg?lk3s=a5d48078&nonce=9178&refresh_token=ca2a28aeaab6f1d965814108518e5bb0&x-expires=1720839600&x-signature=R9224uN2kFuqnzA7W45R2GqlVhg%3D&shp=a5d48078&shcp=b59d6b55;;Tio;7365578662663490337;Me gustas tu x Missili;true;73700;ecuador;195300000000;;#mood #ecuador #fypage ;11
4427;;1650114181321734;metrodequito;;;10328642;gobierno;;;79960;todos;;;8004762;riesgo;;;11513533;economia;;;13700077;transporte;;;8245904;noticias;;;31306;ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/43faa110cb7545508bcb8448e005da2d.jpeg;;Lyrebirds music;6997840505614632962;News, news, seriousness, tension(1077866);false;163500;ecuador;195300000000;;Falta de pago pone en riesgo operacion Metro de Quito 🚨😳 #metrodequito #gobierno #todos #riesgo #economia #transporte #noticias #ecuador ;67
716800;;;precio;;;;barato;;;;dulcecampo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tiktok-obj/image/tiktok_song_default_cover.jpeg.jpeg;The Party Album!;Vengaboys;6812724416208750593;Boom, Boom, Boom, Boom!!;false;16800000;ecuador;195300000000;;#precio #barato #dulcecampo ;66
76100;;31306;ecuador;;;229207;fyp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d921355dd9d3f7acce352ec75d13967b~c5_720x720.jpeg?lk3s=a5d48078&nonce=68902&refresh_token=ff9c1ede9c57934e0c7b069122c2a96f&x-expires=1720839600&x-signature=Ssrsl7ZzUQT9Al0uJ%2FkElM0gyr0%3D&shp=a5d48078&shcp=b59d6b55;;clodagh¹⁶;7353686326719941408;original sound;true;819900;ecuador;195300000000;;#ecuador #fyp ;11
2730;;1637342470396934;fypシ;;;1613039841280005;tiktokviralvideo;;;1592410948291590;ecuador🇪🇨❤️;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8eef81581b014611c7bebd2c65e94357~c5_720x720.jpeg?lk3s=a5d48078&nonce=55836&refresh_token=b361c4af064f9703124aba1ec1dba743&x-expires=1720839600&x-signature=erv9gNPdQjdql0OJF6IIYNBm%2Bo0%3D&shp=a5d48078&shcp=b59d6b55;;ECUATORIANOS🇪?;7390152661840218885;sonido original;true;70600;ecuador;195300000000;;#fypシ #tiktokviralvideo #ecuador🇪🇨❤️ ;201
2842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/7325169870503575554.jpeg?lk3s=a5d48078&nonce=72931&refresh_token=9cdd13869bc0b61e13f3b3dcc2019d06&x-expires=1720839600&x-signature=TczzEWPJN5SH9Vwawqr4%2B2JLDLI%3D&shp=a5d48078&shcp=b59d6b55;;ALERTA GLOBAL EC;7390129629615098629;sonido original;true;112700;ecuador;195300000000;;volcán Sangay genera explosiones que se pudieron escuchar en cantones de cinco provincias. Según el Geofísico, se trata de un comportamiento atípico.;84
92300;;1592305704978438;ecuador🇪🇨;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f2113f38fe5ff0030553c584b99e7861~c5_720x720.jpeg?lk3s=a5d48078&nonce=41358&refresh_token=997114ae3b53014daa2576f07936dbad&x-expires=1720839600&x-signature=JGA6YxCBFqpL2ZooipyO%2FOLwR%2FY%3D&shp=a5d48078&shcp=b59d6b55;;SR.  SAKURA ✿;7265408161618725637;sonido original;true;1000000;ecuador;195300000000;;#ecuador🇪🇨 ;13
177200;;1660481574662149;erikavelez;;;1704095116097542;lucianaguschmer;;;1592306685595654;🇪🇨;;;31306;ecuador;;;229207;fyp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5295a17948be5447124b2a3ec7206eeb~c5_720x720.jpeg?lk3s=a5d48078&nonce=31192&refresh_token=2b52492ac4a869f398488b3227726fe5&x-expires=1720839600&x-signature=pHuKf6Au8FrLG0cMZUFT4YxZ6bk%3D&shp=a5d48078&shcp=b59d6b55;;🩷mussica🩷;7194133168025307909;sonido original;true;2000000;ecuador;195300000000;;#erikavelez #lucianaguschmer #🇪🇨 #ecuador #fyp ;7
111200;;31306;ecuador;;;65243;parati;;;33513970;latri;;;1694885530525702;pierohincapie;;;7717;messi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2d19b017715961b18945c9db09461f27~c5_720x720.jpeg?lk3s=a5d48078&nonce=91889&refresh_token=f6ce8ad2b1b9694ac9c5048d1cca265a&x-expires=1720839600&x-signature=LKCEUX6GDJhXY3QdqcbZ%2BFWo2I0%3D&shp=a5d48078&shcp=b59d6b55;;𝑭𝑬𝑳𝑰𝑿;7160491287332866822;sonido original;true;2100000;ecuador;195300000000;;🇪🇨🇦🇷 #ecuador #parati #latri #pierohincapie #messi ;12
3870;;1681100457149442;elyguaminga;;;31306;ecuador;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/51b0f6c6fb5a2c878e53d707634b6bb2?nonce=6198&refresh_token=92e8a6ae053b711bd282128d01282b6d&shp=b59d6b55&shcp=-;12395;loveyourself;Social media a creat o lume în care toată lumea pare perfectă. Însă, realitatea este alta. Fă și tu un video în care arăți care este realitatea ta! Pana la urma urmei, viata-i frumoasa daca stii cum s-o privesti ❤️;;7783063;morocha;;;7457615;indigena;;;8179;sunset;;;19063;atardecer;;;65243;parati;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=46991&refresh_token=0cefcf3a521e07b24c02e14d4685a95e&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;42164;foryou;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dfe112d6c9f9d16e6403491abd8f0069~c5_720x720.jpeg?lk3s=a5d48078&nonce=55814&refresh_token=e0dcddbc2187de19447aa644efb44503&x-expires=1720839600&x-signature=PcC3EDNkcruhqzvfbzD%2FDM0LIbA%3D&shp=a5d48078&shcp=b59d6b55;;GONZALO DELGADO29;7370500356379216646;sonido original;true;62500;ecuador;195300000000;;Tengo tu amor y tu suerte ✨ #elyguaminga #ecuador #loveyourself #morocha #indigena #sunset #atardecer #parati #viral #foryou ;15
69400;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/460fbda70031839968e235a7f58c39a8.jpeg?nonce=31339&refresh_token=b58578abe8d9ec7f66b0ec4e22e7269d&shp=b59d6b55&shcp=-;151415;recuerdos;Usa este hashtag para compartir como suenan tus mejores recuerdos;;20717291;paratii;;;65243;parati;;;1637342470396934;fypシ;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/32e9a7dea4be6e8890459ce5479a12e1.jpeg?nonce=97105&refresh_token=f6444eadc91666c16534b63661489161&shp=b59d6b55&shcp=-;82877330;futbol;Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏;;1670484807757830;ligaproecuador;;;23428;tiktok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/oEAiUov2A8rEgB9WiAONAZLzA6EY2tWvAAs1P.jpeg;Una Vida Pasada;Camilo & Carin Leon;7355926778991856430;Una Vida Pasada;false;3500000;ecuador;195300000000;;#Recuerdos #paratii #parati #fypシ #futbol #ligaproecuador #tiktok ;17
176400;;;;;;65243;parati;;;31306;ecuador;;;9541;musica;¿Qué estás escuchando?;;33513970;latri;;;229207;fyp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d12bc86652d98edf78903617c6deca5c~c5_720x720.jpeg?lk3s=a5d48078&nonce=66671&refresh_token=ba3fa7a2e878e61f34779b2b0325131d&x-expires=1720839600&x-signature=ipEpkueWIOZ%2BzqHgiRaj5qXX%2BsQ%3D&shp=a5d48078&shcp=b59d6b55;;BLANKO;7384990761148451589;sonido original;true;2400000;ecuador;195300000000;;“Una Nueva Copa” ya disponible! 🇪🇨❤️ @La Tri 🇪🇨 #parati #ecuador #musica #latri #fyp ;33
29900;;31306;ecuador;;;1685103574495233;danielnoboa;;;1637342470396934;fypシ;;;7287593705162571782;labiniavalbonesi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/432b3f238f1712ab7971fe99ab0fec34~c5_720x720.jpeg?lk3s=a5d48078&nonce=24414&refresh_token=c8a8579699e148ef9fce39e01ff240b8&x-expires=1720839600&x-signature=m7bjR8XkYGva2TE5%2Ff9JeXAy%2FwI%3D&shp=a5d48078&shcp=b59d6b55;;Ups 🙈!;7369758086233787141;sonido original;true;668800;ecuador;195300000000;;España niega entrada al Presidente de Ecuador. #Ecuador #DanielNoboa #fypシ #LabiniaValbonesi ;19
13500;;229207;fyp;;;18830;kyliejenner;;;31306;ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7314120760896077870~c5_720x720.jpeg?lk3s=a5d48078&nonce=43657&refresh_token=9ec4f9910bc390e673e7157c9e61c5b7&x-expires=1720839600&x-signature=rt0%2Bl6o%2FsJkISLk02DWTwS6bgBg%3D&shp=a5d48078&shcp=b59d6b55;;Austin Millz;7255777499949353774;Dile Austin Millz Remix;true;151900;ecuador;195300000000;;la vueltita de mi amada kylie 🖤 #fyp #kyliejenner #ecuador ;9
2205;;229207;fyp;;;42164;foryou;;;65243;parati;;;451781;delivery;;;321139;quito;;;1592305704978438;ecuador🇪🇨;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sg.tiktokcdn.com/aweme/200x200/tos-alisg-v-2774/oksBbAn4BxAE4A5z7QoiifHNEAgvDA7qVwBHWJ.jpeg;Motivational Corporate Music;StereojamMusic;7060510140437317634;Success Inspirational;false;72900;ecuador;195300000000;;Más control a deliveries en Quito. 🛵#fyp #foryou #parati #delivery #quito #ecuador🇪🇨 ;73
28100;;44804;copaamerica;See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟;;1592305704978438;ecuador🇪🇨;;;82956344;latinoamerica;;;1592203626742789;venezuela🇻🇪;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/32e9a7dea4be6e8890459ce5479a12e1.jpeg?nonce=63296&refresh_token=b8db1a191bfa93aaa04b341a1d57859c&shp=b59d6b55&shcp=-;82877330;futbol;Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏;;229207;fyp;;;1592417033096197;futbol⚽️;;https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/8e4d8102460a60717c89acc2d6367a16.png?nonce=42539&refresh_token=c627525a44ea28a61d1772434c337a34&shp=b59d6b55&shcp=-;20884;viral;¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM;;42164;foryou;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c3c558b4dd796c78e263ebb3c9ac0f6~c5_720x720.jpeg?lk3s=a5d48078&nonce=51393&refresh_token=04f4f4c03fde3aaaf8e3a6c51a0f5c70&x-expires=1720839600&x-signature=IAEgURil%2Bxs%2BmLbZzvAeafmh2t4%3D&shp=a5d48078&shcp=b59d6b55;;Carolina Torres;7383417160792771333;sonido original;true;469200;ecuador;195300000000;;Hoy empieza la Copa América  Vamooooooos ECUADOR 🇪🇨  #copaamerica #ecuador🇪🇨 #latinoamerica #venezuela🇻🇪 #futbol #fyp #futbol⚽️ #viral #foryou ;6
2244;;2820553;bln;;;65243;parati;;;12836116;tendencias;;;31306;ecuador;;;13467;tv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ecuador;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/63592fb910b727c09f42b9adb88bae84~c5_720x720.jpeg?lk3s=a5d48078&nonce=410&refresh_token=5dd4761f0f9027af556c1ea94a93bed5&x-expires=1720839600&x-signature=GQpWCMpfr1OcI1y7djM2iaEkAnc%3D&shp=a5d48078&shcp=b59d6b55;;BLN COMPETENCIA;7390169447199165189;sonido original;true;32700;ecuador;195300000000;;Queeeee!! Le llegó floressss! 🫰♥️ @mabelmartillo_  Cómo se dice cuéntanos en los 💬 . . #bln #parati #tendencias #ecuador #tv ;26
445300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ad;false;false;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7310360912911663110~c5_720x720.jpeg?lk3s=a5d48078&nonce=18956&refresh_token=dcdd6e39b34769429b4c16dcaa597ae7&x-expires=1720839600&x-signature=kXs9ZiuK9n%2FT9bT5p26uhq2SpEo%3D&shp=a5d48078&shcp=b59d6b55;;AD;7389701501377727264;son original;true;2700000;ad;525800000000;;On vise le trou avec respect mes pupuces 🏀☺️;51
25100;;;;;;7389914520603263008;ghdduetblowdry;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ad;false;false;https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0e400616db96a4993ad43f4bd16a40c~c5_720x720.jpeg?lk3s=a5d48078&nonce=73266&refresh_token=e6f01f669b5cd4bd123da7d0f63fb8ad&x-expires=1720839600&x-signature=MNj8j%2Bubd%2FXBWLfynV1e4o6FZCM%3D&shp=a5d48078&shcp=b59d6b55;;Chiara King;7390047503583071008;original sound;true;273400;ad;525800000000;;Which accent did I do best? p.s. the brand new @ghd duet blowdry is out now!♥️ ad #ghdduetblowdry;74
