diggCount,hashtags_0_id,hashtags_0_name,hashtags_0_title,hashtags_1_id,hashtags_1_name,hashtags_1_title,hashtags_2_id,hashtags_2_name,hashtags_2_title,hashtags_3_id,hashtags_3_name,hashtags_3_title,hashtags_4_id,hashtags_4_name,hashtags_4_title,hashtags_5_id,hashtags_5_name,hashtags_5_title,hashtags_6_id,hashtags_6_name,hashtags_6_title,hashtags_7_id,hashtags_7_name,hashtags_7_title,hashtags_8_id,hashtags_8_name,hashtags_8_title,hashtags_9_id,hashtags_9_name,hashtags_9_title,hashtags_10_id,hashtags_10_name,hashtags_10_title,hashtags_11_id,hashtags_11_name,hashtags_11_title,hashtags_12_id,hashtags_12_name,hashtags_12_title,hashtags_13_id,hashtags_13_name,hashtags_13_title,hashtags_14_id,hashtags_14_name,hashtags_14_title,hashtags_15_id,hashtags_15_name,hashtags_15_title,hashtags_16_id,hashtags_16_name,hashtags_16_title,hashtags_17_id,hashtags_17_name,hashtags_17_title,hashtags_18_id,hashtags_18_name,hashtags_18_title,hashtags_19_id,hashtags_19_name,hashtags_19_title,hashtags_20_id,hashtags_20_name,hashtags_20_title,hashtags_21_id,hashtags_21_name,hashtags_21_title,hashtags_22_id,hashtags_22_name,hashtags_22_title,hashtags_23_id,hashtags_23_name,hashtags_23_title,hashtags_24_id,hashtags_24_name,hashtags_24_title,hashtags_25_id,hashtags_25_name,hashtags_25_title,hashtags_26_id,hashtags_26_name,hashtags_26_title,hashtags_27_id,hashtags_27_name,hashtags_27_title,hashtags_28_id,hashtags_28_name,hashtags_28_title,hashtags_29_id,hashtags_29_name,hashtags_29_title,hashtags_30_id,hashtags_30_name,hashtags_30_title,hashtags_31_id,hashtags_31_name,hashtags_31_title,hashtags_32_id,hashtags_32_name,hashtags_32_title,hashtags_33_id,hashtags_33_name,hashtags_33_title,hashtags_34_id,hashtags_34_name,hashtags_34_title,hashtags_35_id,hashtags_35_name,hashtags_35_title,hashtags_36_id,hashtags_36_name,hashtags_36_title,hashtags_37_id,hashtags_37_name,hashtags_37_title,hashtags_38_id,hashtags_38_name,hashtags_38_title,hashtags_39_id,hashtags_39_name,hashtags_39_title,hashtags_40_id,hashtags_40_name,hashtags_40_title,hashtags_41_id,hashtags_41_name,hashtags_41_title,hashtags_42_id,hashtags_42_name,hashtags_42_title,hashtags_43_id,hashtags_43_name,hashtags_43_title,hashtags_44_id,hashtags_44_name,hashtags_44_title,hashtags_45_id,hashtags_45_name,hashtags_45_title,hashtags_46_id,hashtags_46_name,hashtags_47_id,hashtags_47_name,hashtags_47_title,hashtags_48_id,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicAlbum,musicMeta_musicAuthor,musicMeta_musicId,musicMeta_musicName,musicMeta_musicOriginal,playCount,searchHashtag_name,searchHashtag_views,searchQuery,text,videoMeta_duration
15100,1716024.0,bodysplash,,23143.0,splash,,92840.0,victoriasecret,,31306.0,ecuador,,121110.0,promo,,494301.0,mist,,8056562.0,bodymist,,14788673.0,colonias,,23143.0,splash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,,Realidad farandulera,7299206689796983558,sonido original,True,1100000,promoecuador,748100.0,,Ya llegaron mas💖 #bodysplash #splash #victoriasecret #ecuador #promo #mist #bodymist #colonias #splash ,17
240,10803144.0,carros,,40462047.0,camionetas,,22394094.0,ventas,,121110.0,promo,,229207.0,fyp,,1637342470396934.0,fypシ,,1664119477821441.0,fypシ゚viral,,1649139584636934.0,fyppppppppppppppppppppppp,,1656974288293889.0,fypdong,,321139.0,quito,,31306.0,ecuador,,263550.0,chevrolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,,Urgentito Pomasqui OFICIAL #2,7339213596284799750,sonido original,True,9013,promoecuador,748100.0,,#carros #camionetas #ventas #promo #fyp #fypシ #fypシ゚viral #fyppppppppppppppppppppppp #fypdong #quito #ecuador #chevrolet ,59
11,2148076.0,motos,,1671782653907973.0,motoecuador,,7.077955119647556e+18,promomotos,,7.372369304330568e+18,cascosdemotoquito,,1700334519029766.0,cascosdemotoecuador,,241139.0,guayaquil,,1156867.0,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,Greatest Hits,Queen,6894417339790395393,Another One Bites The Dust - Remastered 2011,False,620,promoecuador,748100.0,,✅Aprovecha el 25% de descuento en el segundo T-REX.  ✅Aprovecha el 50% en el Pinlock por la compra de cualquier casco SCOPE.  ✅Difiere a 3 MESES SIN INTERESES desde 💰300.    ℹ️Pregunta mas información a nuestros asesores. #motos #motoecuador #promomotos #cascosdemotoquito #cascosdemotoecuador #guayaquil #cuenca,10
6268,23159190.0,chimborazo,,34671727.0,pichincha,,1626833751779334.0,unidadeducativa,,1592736231130118.0,promo24,,1611318457114630.0,manuelacañizares,,7.086293671372554e+18,manuelacañizares🤍💙,,796126.0,universidad,,7.043969318698418e+18,geniuscc,,7.129628827151499e+18,geniusccpreuniversitario,,7.309972112067396e+18,preuniversitariogeniuscc,,,Viral,,689564.0,fyt,,31306.0,ecuador,,321139.0,quito,,20280111.0,riobamba,,1592736231130118.0,promo24,,737118.0,colegio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,,SR.  SAKURA ✿,7265408161618725637,sonido original,True,171800,promoecuador,748100.0,,Promo 2024 #chimborazo #pichincha #unidadeducativa #promo24 #manuelacañizares #manuelacañizares🤍💙 #universidad #geniuscc #geniusccpreuniversitario #preuniversitariogeniuscc #Viral #fyt #ecuador #quito #riobamba #promo24 #colegio ,21
5688,1644709213889542.0,remarketing,,15131997.0,facebookads,,1648675213195269.0,anunciosonline,,8605847.0,publicidad,,44110644.0,marketingdigital,,7.374853697191051e+18,jesusalejandroads,,1649714745232389.0,traffickerdigital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,Jesús Alejandro Ads,7374854956764744454,original sound,True,82700,anuncio,1900000000.0,,"Rapido, conciso y directo al grano. Si ves este texto mandame un mensaje a IG con la palabra “comunidad” y mira lo que pasa 👀 #remarketing #facebookads #anunciosonline #publicidad #marketingdigital #jesusalejandroads #traffickerdigital ",96
278000,6088178.0,anuncio,,51101.0,videography,,43160.0,pty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,Dance The Night (From Barbie The Album),Dua Lipa,7237201616738699266,Dance The Night (From Barbie The Album),False,5500000,anuncio,1900000000.0,,"Charlie’s Cream ubicados en Coco’s Plaza - Marbella. Son la mejor pasteleria, ESPERENE EL ANUNCIO FINAL 📍🍫❤️‍🔥 #anuncio #videography #pty ",28
939600,82814924.0,español,,1629722432203781.0,aprendeespañol,,21713.0,teacher,,39061196.0,azafata,,2145667.0,piloto,,255330.0,flightattendant,,1611133.0,avion,,88074.0,fp,,1150297.0,spanishteacher,,30496.0,duet,"Two is always better than one, so show us your perfect #Duet.",20105.0,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",39061196.0,azafata,,2145667.0,piloto,,6133200.0,comandante,,2095226.0,capitan,,6088178.0,anuncio,,229207.0,fyp,,1592899862369302.0,monologo,,75709.0,divertido,,2200191.0,learnenglish,,17797.0,english,,643281.0,englishteacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,,English with Mr. Andrews,7281159870991108906,original sound,True,17800000,anuncio,1900000000.0,,Soy Andrews Páez• DUET THIS! Intermediate Level Speaking Skill. Ground Crew Announcement 🇺🇸✈️ #español #aprendeespañol #teacher #azafata #piloto #flightattendant #avion #fp #spanishteacher #duet #trending #azafata #piloto #comandante #capitan #anuncio #fyp #monologo #divertido #learnenglish #english #englishteacher,26
126900,899.0,donomar,,6088178.0,anuncio,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,37786505.0,temdencia,,778380.0,importante,,7.297024615392477e+18,backtothereggaeton,,1662520033565702.0,donomarelrey,,1669422937995269.0,donomarforeverking,,17962.0,reggaeton,Get ready for some #Reggaeton.,8245904.0,noticias,,76414.0,news,,84457840.0,loúltimo,,1590937089974274.0,tiktoknews,,1673925789491201.0,larepública,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,Emotional,Bang Nono,7176139516082653185,Emotional,False,3100000,anuncio,1900000000.0,,"Don Omar revela que tiene cáncer a sus 46 años 🥺💔 ""Nos vemos pronto"" || #DonOmar #Anuncio #Viral #Temdencia #Importante #backtothereggaeton #donomarelrey #donomarforeverking #reggaeton #Noticias #News #LoÚltimo #TikTokNews #LaRepública ",66
169700,8605847.0,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,True,False,,TioPedritoSola,7332955669327153925,sonido original,True,18200000,anuncio,1900000000.0,,¡NO ME LO VAN A CREER! ¡Hellmann´s me va a dar otra oportunidad! Voy a volver a hacer mi anuncio de mayonesa 😍 NO SE LO PIERDAN 14 de Febrero en Ventaneando a la 1 PM #Publicidad ,21
425,6789166.0,lasfresitas,,1630574628156421.0,fresasconcrema🍓,,20717291.0,paratii,,7.289907262830117e+18,fresascondurazno,,42598597.0,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",1641236262278149.0,fypシ゚,,1605918585568261.0,machala_ecuador,,4172511.0,virall,,55544470.0,fresasconchocolate,,6958755.0,machala,,8094525.0,fresas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,,Stan :),7213039301792221979,original sound,True,15800,machala,3600000000.0,,"Te esperamos, Te va a encantar!! - - - #lasfresitas #fresasconcrema🍓 #paratii #fresascondurazno #emprendimiento #fypシ゚ #machala_ecuador #virall #fresasconchocolate #machala #fresas ",22
2662,6958755.0,machala,,1637024348440581.0,conciertomachala,,32555492.0,nodal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,,Víctor Santillan,7379085972306545414,sonido original,True,82100,machala,3600000000.0,,Quien para ir ? #machala #conciertomachala #nodal ,23
7783,1625031962303494.0,manicuristas,,6145726.0,redessociales,,1633488444267525.0,creaciondecontenido,,82879849.0,uñas,"¡Usa tu creatividad y compártenos tus creaciones de #Unãs con los más diversos diseños, colores, formatos y tamaños! 💅",85950685.0,acrilicas,,1685181529592834.0,tallerpresencial,,6958755.0,machala,,23670182.0,eloro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,,marlisnailsecu,7354881873213278981,sonido original,True,282900,machala,3600000000.0,,"💅🏽Manicurista que NO usa las RRSS, NO SABE VENDER SU TRABAJO ❌ 🙋🏽‍♀️Por eso en el Taller de fotografía y edición de video para manicuristas te enseño todo lo necesario para que tú puedas crear contenido de forma constante.  ✅Contenido publicado es contenido que muestra tu trabajo y atrae la atención de nuevas clientas. 📲Únete hoy mismo dando clic en el lindo del perfil‼️ #manicuristas #redessociales #creaciondecontenido #uñas #acrilicas #tallerpresencial #machala #eloro #machala ",36
37,6958755.0,machala,,9974975.0,envio,,31376279.0,extensiones,,2711208.0,cabello,,7.084329834960126e+18,pórtete,,1156867.0,cuenca,,8387928.0,vestido,,17550772.0,shein,,2351438.0,malla,,1156867.0,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,,leonigga_oficial,7370368191703599877,Leonigga,True,604,machala,3600000000.0,,Mallas #machala #envio #extensiones #cabello #pórtete #cuenca #vestido #shein #malla #cuenca ,18
6654,7.357167804073804e+18,machala200,,7.100816622398472e+18,machalavivelamusica,,19044690.0,bicentenario,,6958755.0,machala,,1629276700177413.0,dariomacas,,17256808.0,conciertos,,,Amor,,229207.0,fyp,,42164.0,foryou,,65243.0,parati,,18437.0,besos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,,🌻 Girasol 🌻,7380022725419174661,sonido original,True,165900,machala,3600000000.0,,#machala200 #machalavivelamusica #bicentenario #machala #dariomacas #conciertos #Amor #fyp #foryou #parati #besos @Darío Macas ,133
1004,20615274.0,200años,,6958755.0,machala,,1670535991217157.0,cantonizacion,,7.01169715841178e+18,fiestasdemachala,,1659252114623489.0,unelai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,Arms Workout 2021 Energy Session - 60 Minutes Non-Stop Mixed Compilation for Fitness & Workout 128 Bpm / 32 Count,Workout Music Tv,6953982849771685890,Right Round - Workout Remix 128 Bpm,False,30800,machala,3600000000.0,,UNELAI PRESENTE EN LOS 200 años DE CANTONIZACIÓN 🩵🤍💚❤️ #200años #machala #cantonizacion #fiestasdemachala #unelai ,59
2469,1610991466474501.0,santodomingoecuador,,1628212905224197.0,santodomingodelostsachilas,,31306.0,ecuador,,321139.0,quito,,241139.0,guayaquil,,98364.0,manta,,6958755.0,machala,,20280111.0,riobamba,,16632338.0,caldos,,5718.0,food,,251048.0,foodie,Love food? Show us your favorite dishes and recipes.,9843.0,usa,,8181.0,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,20050.0,colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,,camaraenaccion_,7390170428142799658,sonido original - camaraenaccion_,True,99700,machala,3600000000.0,,Caldo de manguera de Doña Bety #santodomingoecuador #santodomingodelostsachilas #ecuador #quito #guayaquil #manta #machala #riobamba #caldos #food #foodie #usa #mexico #colombia,113
1283,1659252114623489.0,unelai,,2588958.0,cuandonosvolvamosaencontrar,,1661735885917189.0,inicioyfin,,3079910.0,inicial,,31114740.0,bachillerato,,6958755.0,machala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,,U.E.P La Inmaculada Machala,7381928167009848070,sonido original,True,62800,machala,3600000000.0,,✨Plasmando recuerdos para nuestros apreciados estudiantes 🩵💙 #Unelai #cuandonosvolvamosaencontrar #inicioyfin #inicial #bachillerato #machala ,46
144000,229207.0,fyp,,121110.0,promo,,7.234251904862618e+18,promo24🎓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,,PROMO24💙,7375245875504761605,sonido original,True,1100000,promo,32100000000.0,,#fyp #promo #promo24🎓 parte 3🥹,268
136400,121110.0,promo,,1592736231130118.0,promo24,,229207.0,fyp,,65243.0,parati,,82955354.0,promocion,,1666003109127174.0,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,1637342470396934.0,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,,promo 5G,7361506186444507910,sonido original,True,1500000,promo,32100000000.0,,#promo #promo24 #fyp #parati #promocion #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #fypシ ,20
51200,31906869.0,comidas,,65243.0,parati,,121110.0,promo,,229207.0,fyp,,9836166.0,profes,,14122097.0,estudiantes,,703789.0,escuela,,2943614.0,cocina,,2501083.0,familias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,,_promo24_tm,7379695883724163845,sonido original,True,716600,promo,32100000000.0,,"parte 1| La promo siempre dándolo todo 💪, no te olvides en seguirnos en instagram @_promo24_tm  #comidas #parati #promo #fyp  #profes #estudiantes #escuela #cocina #familias ",123
1100000,121110.0,promo,,1592736231130118.0,promo24,,65243.0,parati,,229207.0,fyp,,65243.0,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,,imzoomi,7212462380591778565,sonido original,True,6100000,promo,32100000000.0,,#promo #promo24 #parati #fyp #parati ,6
93500,65243.0,parati,,121110.0,promo,,1595031303767046.0,2024,,1653412736454661.0,zxycba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,,.,7375195428079045382,sonido original,True,1100000,promo,32100000000.0,,#parati #promo #2024 #zxycba ,10
4309,1592305704978438.0,ecuador🇪🇨,,1665055868108805.0,patatepueblomagico,,9077070.0,ambato,,19929.0,restaurant,,22804455.0,comidarica,,74401658.0,turismoecuador,,84710550.0,bañosecuador,,1681689.0,naturaleza,,168256.0,fotografia,,1609528854747142.0,comidatiktok,,14635054.0,diadecampo,,1656167377363973.0,lugaresparavisitar,,65243.0,parati,,7.272573940609286e+18,riopatate,,1637342470396934.0,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,edited audios,7321405051195771680,original sound,True,75900,ambato,4600000000.0,,"🌅Atardeceres increibles junto al rio Patate! 🍃La mejor gastronomía, frondosos huertos frutales, un clima perfecto todo el año, todo esto en medio del valle🗻 #ecuador🇪🇨 #patatepueblomagico #ambato #restaurant #comidarica #turismoecuador #bañosecuador #naturaleza #fotografia #comidatiktok #diadecampo #lugaresparavisitar #parati #riopatate #fypシ ",15
26700,1637342470396934.0,fypシ,,42164.0,foryou,,65243.0,parati,,198977.0,visit,,9077070.0,ambato,,61287253.0,ambato_ecuador,,1638998057297926.0,ambato_ec,,37144624.0,ambatoecuador,,1635825623877637.0,ecuadoriancheck,,1674095410975745.0,ecuador_turismo,,1595056594918405.0,ecuadortiktok,,1655799981949958.0,ecuadorcheck,,63088251.0,ecuadorlomejor,,1593324308475905.0,tiktokec,,72474.0,ecu,,1592306685595654.0,🇪🇨,,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,1652484531221509.0,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,56899.0,ecuadorian,,1621134541333509.0,tiktokecuador🇪🇨,,2110035.0,ecuadoriangirl,,22356511.0,quitoecuador,,1680011258629121.0,ambato_ecuador🇪🇨⚘,,1621761749299365.0,quito_ecuador🇪🇨,,1600029192524806.0,quitoec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,In A Tidal Wave Of Mystery - Deluxe Edition,Capital Cities,6928395359655823361,Safe And Sound,False,537800,ambato,4600000000.0,,📍Ambato #fypシ #foryou #parati #visit #ambato #ambato_ecuador #ambato_ec #ambatoecuador  #ecuadoriancheck #ecuador_turismo #ecuadortiktok #ecuadorcheck #ecuadorlomejor #tiktokec #ecu #🇪🇨 #viral #xyzbca #ecuadorian #tiktokecuador🇪🇨 #ecuadoriangirl #quitoecuador #ambato_ecuador🇪🇨⚘ #quito_ecuador🇪🇨 #quitoec,22
312,15114407.0,parrillada,,323742.0,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,7719608.0,restaurante,,9077070.0,ambato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,doblefiloambato,7313690446425082630,sonido original,True,28100,ambato,4600000000.0,,Visitanos rn Ambato📍 Av. Victor Hugo y Arturo Borja #parrillada #comida #restaurante #ambato ,23
305600,20884.0,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,65243.0,parati,,229207.0,fyp,,42164.0,foryou,,9077070.0,ambato,,4231.0,love,Spread the #Love this Valentine's Day ❤️.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Lucas😴⚽,7238850095146437382,sonido original,True,1900000,ambato,4600000000.0,,Sígueme ❤️‍🩹 #viral #parati #fyp #foryou #ambato #love ,11
1399,9077070.0,ambato,,1664458524814341.0,ropaaesthetic,,1646313797314566.0,ropamujer,,7.127395690419225e+18,ropaunisex👫,,1598119499242501.0,ropahombre,,48423533.0,tiendaderopa,,67129952.0,envios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Miss Maria®,7232038513016195846,sonido original,True,46900,ambato,4600000000.0,,📍Ambato #ambato #ropaaesthetic #ropamujer #ropaunisex👫 #ropahombre #tiendaderopa #envios ,29
205,9077070.0,ambato,,323742.0,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,38433109.0,probandocomida,,1702323130475526.0,restaurantesambato,,15195973.0,recomendaciones,,1592528792523778.0,viraltiktok,,31306.0,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,🫵,7112490685747530542,original sound,True,10000,ambato,4600000000.0,,El lugar más tranquilo en el centro de Ambato #ambato #comida #probandocomida #restaurantesambato #recomendaciones #viraltiktok #ecuador #,35
466,70775.0,fff,,9077070.0,ambato,,78293.0,carnaval,"Aunque se hayan pospuesto las celebraciones en tu comunidad, esta semana puedes disfrutar de los Carnavales en TikTok. Queremos ver tus disfraces, tus storytimes más impactantes o tus ideas más alocadas para compartir con tus amigxs 🥳",14692.0,drone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,Los Súper Éxitos de Ambato (Edición de Lujo),Polibio Mayorga,6836451847453018113,Ambato Tierra de Flores (Remix),False,19900,ambato,4600000000.0,,FFF Ambato #fff #ambato #carnaval #drone,60
1743,9077070.0,ambato,,59323160.0,tungurahua,,1660631510096901.0,turismoambato,,1681689.0,naturaleza,,42164.0,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,Su Cintura,Lendavis & Grupo Beren,6896850108936095745,Su Cintura,False,63200,ambato,4600000000.0,,#ambato #tungurahua #turismoambato #naturaleza #foryou ,60
875,7.060939771471725e+18,huecasambato,,1627091292888069.0,concejal,,11040319.0,alexvalladares,,9077070.0,ambato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,,Alex Valladares,7294026837843233541,sonido original,True,57900,ambato,4600000000.0,,"Hoy fui a una hueca ambateña que tiene 25 años, en el sector norte de Ambato. #HuecasAmbato #Concejal #AlexValladares #Ambato",86
