diggCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration
19700,2023-12-04T01:32:24.000Z,viajaconmich,,viajes,,fypシ,,turismoecuador,,bañosdeaguasanta,,viajar,Pack your bags and #Viajar.,parati,,guayaquil,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,destinos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,Unwritten,guayaquil,36900000000,18
197,2024-07-10T23:43:24.000Z,nuevo,,compras,,viralvideo,,julio,,bahia,,promociones,,tiendafisica📍✅,,utrenatyteam,,venyvisitanos🤗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,23
196200,2024-04-29T19:58:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,14
19600,2024-02-23T08:53:23.000Z,machalaquote,,ukdrill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,9
196,2024-07-10T19:56:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,son original,machala,3600000000,183
1956,2024-04-07T01:27:35.000Z,santodomingoecuador🇪🇨,,provicionalesdentales,,provicionales,,estetica,,dentalhygienist,,dental,,smile,Use the magical new template to put a smile on anybody's face 😊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,Cooking Time,santodomingoecuador,1700000000,17
195200,2024-01-17T00:41:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,Beautiful Things,cuenca,11700000000,29
19500,2023-11-20T22:33:39.000Z,bodegasguayaquiloficial,,televisores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,4K,guayaquil,36900000000,12
195,2024-07-10T23:41:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,sigh,local,6900000000,14
194,2024-07-10T19:35:12.000Z,fyp,,vivianechidid,,zeynandour,,tiktokindia,Be the change.musical.ly is now TikTok@indiatiktok #tiktokindia,tiktok,,senegalaise_tik_tok,,topcas221🇸🇳,,tiktokguinée🇬🇳,,fyppppppppppppppppppppppp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,foryou,,tiktokmali🇲🇱223,,tiktoksenegal🇸🇳,,pourtoi,,tiktoksenegal🇸🇳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,son original,machala,3600000000,70
1936,2024-07-11T02:42:50.000Z,free_fire,,parati,,ffcc,,duxzen_ff,,freefirelatino,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fypシ,,garenafreefire,,freefire,,garena_freefire,,foryou,,free_fire,,garena_freefire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,sonido original,free,68200000000,79
1933,2024-06-05T20:36:58.000Z,parati,,fypシ゚,,colegio,,promo24,,desayuno,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,sonido original,promoecuador,748100,14
193000,2023-11-20T13:09:26.000Z,freepalestine🇵🇸❤️,,gazapalestine,,savepalestine,,istandwithpalestine,,allahuakbar,,taufanalaqsa,,fypシ゚viral,,anakpalestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,оригинальный звук,free,68200000000,13
19300,2024-04-25T14:56:20.000Z,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,som original,publi,33700000000,62
193,2024-07-10T20:51:25.000Z,potosi,,bolivianosenbrasil🇧🇴🇧🇷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,23
1926,2024-05-24T20:46:54.000Z,fyp,,nostalgia,"We are inviting out all Singers, Instrumentalists, and DJs to relive their childhood days by either covering , playing, or even mixing the music of their favorite songs, cartoons, shows or even movies that makes them feel nostalgic.",promo,,bernardovaldiviesoloja,,graduation,Congratulations 🥳 You made it! Share your best #graduation moments with us.,prom,,ecuador🇪🇨,,loja,,ultimoaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,kids,promoecuador,748100,13
1922,2024-07-11T01:45:36.000Z,furminator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,112
1922,2023-11-05T14:37:04.000Z,iphone15promax,,iphone,,apple,,walmart,,ofertas,,ofertasmexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,sonido original,ofertas,14200000000,16
19200,2024-03-30T15:36:18.000Z,gratis,,indirim,,watsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,YouTube Hikmedit,gratis,18300000000,20
191900,2023-08-31T22:37:15.000Z,fyp,,parati,,ecuador,,ucraniana,,historias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,original sound,,,189
191000,2024-07-09T16:04:48.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,48
19100,2024-07-10T18:32:48.000Z,,,VichyLaboratoires,,Dercos,,MEvsDANDRUFF,,SCALPTALKS,,Tudermatólogosabemás,,Caspa,,Publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,original sound,publicidad,59000000000,73
1909,2023-11-30T23:04:21.000Z,minicomponente,,radio,,comercialvintage,,rctv,,venezueladeayer,,noventeroydosmilero,,venevision,,parati,,retro,Use Retro Effect and see what happens!,tecnologia,,panasonic,,am,,fm,,musica,¿Qué estás escuchando?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,sonido original,comerciales,789600000,19
190800,2023-06-07T23:51:16.000Z,ecuador🇪🇨,,russia🇷🇺,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,оригинальный звук,ecuador,195300000000,7
190300,2024-06-21T14:06:06.000Z,ecuador🇪🇨,,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,5
1900000,2024-05-02T10:17:24.000Z,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fypviral,,dolphins,,surfing,"Show us your best (and worst) wipeouts, sunrise sessions, monster waves, board POV, morning routines and ocean adventures with #Surfing.",cinematic,Get #Cinematic with the effect and join the transition challenge 🎞️ 🤩,australia,"From places to people, show us what makes up #Australia.",film,Welchen #Film hast du schon 1000 Mal gesehen und bekommst trotzdem nicht genug? 📽,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,Praise Jah In The Moonlight - Radio Edit,local,6900000000,10
190,2024-07-10T22:54:37.000Z,,,chipsclubdeexpertosenantojos,,publicidadpagada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,sonido original,publicidad,59000000000,83
19,2024-07-11T02:18:57.000Z,,,publi,,meuskincareedove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,"Modern city pop, fashion, Vlog(1430789)",publi,33700000000,61
19,2024-07-10T20:50:47.000Z,ecuador🇪🇨,,paratii,,viralvideo,,fybシviral,,destacame,,computadora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,"Calabria (feat. Fallen Roses, Lujavo & Lunis)",promoecuador,748100,48
19,2024-07-10T05:07:02.000Z,promo,,descuento,,tegnologia,,belleza,,hogar,,infantiles,,venta,,ecuador,,machala,,fy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,Rude Boy Klean Remix,promoecuador,748100,34
19,2024-07-10T02:01:21.000Z,foodiesibarra,,reelviral,,alitasbbq,,chickenwings,,fypシ,,food,,comidaadomicilio,,foodie,Love food? Show us your favorite dishes and recipes.,ibarraecuador,,🍗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,sonido original,promoecuador,748100,7
1897,2023-03-23T19:57:10.000Z,machala,,edifico,,terremoto,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,sonido original,machala,3600000000,37
189500,2024-02-06T12:28:57.000Z,ecuador,,turismo,,guaranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,Tengo Un Plan,,,26
189,2024-07-10T23:50:53.000Z,tutorial,¡Descubre con un #Tutorial eso que no sabías cómo hacer! Pon manos a la obra y participa en el challenge mostrando tus resultados. 💡,trend,,perte,,foryou,,italy,🇮🇹 Bella Italia 🇮🇹,fyp,,fypシ,,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",tuto,,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",greenscreen,"Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.",omg,Share with us a situation that had you saying: omg!,magic,"Show us your mystical magical tricks in a musical, and make sure to tag it!",filter,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,4u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,agah💫 - orijinal ses,ad,525800000000,17
188900,2024-02-16T23:38:05.000Z,compra,,ofertas,,aesthetic,"Art is the imposing of a pattern on experience, and our #Aesthetic enjoyment is recognition of the pattern. Create your aesthetic video. Can't wait to see your creative ideas.",inspo,,outfit,,outfitideas,Need outfit inspo? We've got you covered,inspo,,fashion,,tips,Show us your pro #Tips.,style,We're excited to introduce #Style in the new Categories section! We wanna see your awesome style !!!,jeans,,itgirl,Let me play it loud cause you're my biggest hit girl. ❤️,girl,,fyp,,foryou,,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,crzfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,Dance You Outta My Head,ofertas,14200000000,10
18800,2023-07-28T14:04:04.000Z,alkosto,,hiperahorro,,ofertas,,descuentos,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,true,false,sonido original,ofertas,14200000000,6
18800,2023-09-20T22:36:28.000Z,ecommerce,,lojaonline,,lojavirtual,,trafegopago,,trafegoorganico,,markentinginfluencia,,casalempreendedor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,Cool Kids (Sped-Up Version),loja,8300000000,12
187400,2024-05-11T10:54:11.000Z,localhero,,ajirapublic,,tiktokbangladesh,,kabirfaisal443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,38
187,2022-12-07T12:52:24.000Z,,,fürdich,Ein Song der nie vergeht! Macht mit beim neuen Remix von @diemai 😍 Einfach ein Duett machen zur aktuellen Single &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;quot;Für Dich&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;quot; und ein live.ly Meet&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;Greet mit Vanessa Mai gewinnen 🔥,fürdichpage,,fyp,,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,goviral,,foryou,,foryoupage,,commercial,,advertisement,,lays,Olha quem tá de volta 🔮 Dona Leide!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,Originalton,comerciales,789600000,12
187,2022-12-07T12:52:24.000Z,,,fürdich,Ein Song der nie vergeht! Macht mit beim neuen Remix von @diemai 😍 Einfach ein Duett machen zur aktuellen Single &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;quot;Für Dich&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;quot; und ein live.ly Meet&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;Greet mit Vanessa Mai gewinnen 🔥,fürdichpage,,fyp,,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,goviral,,foryou,,foryoupage,,commercial,,advertisement,,lays,Olha quem tá de volta 🔮 Dona Leide!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,Originalton,anuncio,1900000000,12
1866,2024-06-30T13:38:13.000Z,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,fypシ゚,,foryou,,latri,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,copaamerica2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,Alto Troyanaje,,,12
186500,2024-03-26T01:38:43.000Z,tienda,,tiendafisica,,tiendademaquillaje,,tiendakawaii,,tiendamayorista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,126
186400,2024-05-28T22:17:23.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",fyp,,fypシ゚viral,,fypシ,,penyelarasan,,beutiful,,trawanganindigo,,pengobatantradisional,,indonesia,GO Indonesian Musers~!!! wkwkwk😆😆😆,totoksaraf,,khodampendamping,,fypシ゚viral,,viraltiktok,,indonesia,GO Indonesian Musers~!!! wkwkwk😆😆😆,peletwanita,,pelet,,viraltiktok,,viralvideo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fyppppppppppppppppppppppp,,cekkhodam,,tegar,,khodammacanputih,,gurumuda,,fypdongggggggg,,pemikatserinditkedah,,trawangangratis,,virall,,populer,,dunia,,susuk,,peletwanita,,peletmediafoto,,peletampuh,,peletpemikat,,peletjarakjauh,,peletpengasihan,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,DJ IKHLAS BY RULLY FVNKY,gratis,18300000000,28
18600,2024-07-02T12:08:58.000Z,ecuador,,quito,,paro,,fyp,,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,A mi lindo Ecuador,quito,36100000000,22
18600,2024-03-12T23:20:16.000Z,motos,,motosmachala,,machala,,eloro,,factorybike🏁💯,,promo,,creditodirecto,,joker250cc,,sonidomotos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,Gorilla Mood,machala,3600000000,24
1857,2024-04-24T14:10:42.000Z,machala,,eloro,,asados,,ecuador🇪🇨,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,promo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,true,false,sonido original,promoecuador,748100,33
185300,2023-08-24T00:07:47.000Z,supershy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,City Boy,machala,3600000000,7
1853,2024-07-10T18:38:06.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",miraculous,,miraculousladybug,,anillos,,alianza,,samsung,,galaxy,,ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,suono originale,comerciales,789600000,10
18500,2022-09-15T02:05:52.000Z,lays,Olha quem tá de volta 🔮 Dona Leide!,epiccommercial,,videography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,Hey Lover,comercial,3100000000,16
18500,2021-09-22T13:51:52.000Z,foryou,,🇪🇨,,tiktokponmeenparati,,fypppppppppppppppppppppppppppppp,,palabrasecuatorianas,,parati,,ecuadorr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,sonido original,,,17
185,2024-07-11T02:00:49.000Z,motivation,Tell us what helps you to keep your #Motivation,conseil,,boukipromo,,koze,,varinfo,,bablyrics,,kerrypromo257vibe,,kenyantiktok🇰🇪,,kenyahaiti,,coato250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,son original,promo,32100000000,24
185,2024-07-10T19:48:14.000Z,darkromance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,som original,publi,33700000000,62
18400,2024-07-06T05:09:23.000Z,,,moda,Muestra tus looks más creativos y comparte los mejores tips de #Moda ✨🧥👢,estilomujer,,vanguardia,,barriopatronato🛍,,belleza,,hermosaschilenas,,motivation,Tell us what helps you to keep your #Motivation,mujer,,jeans,,jeanscargo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,SAN TURRONA,tienda,9700000000,11
183,2024-07-10T18:13:11.000Z,uer,,promo24🎓,,diversion,,ecuador🇪🇨,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,Mujer Sublime,promoecuador,748100,14
183,2024-07-10T22:07:01.000Z,,,ecuador🇪🇨,,surdequito🇪🇨,,valledeloschillos,,guayas,,guayaquil,,quevedo,,loja,,cuenca,,ambato,,riobamba,,ibarra,,conocoto,,valledeloschillos,,quitosur,,comediahumor,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",pollofrito🍗,,pollobroaster,,quitumbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,21
183,2024-07-10T22:07:01.000Z,,,ecuador🇪🇨,,surdequito🇪🇨,,valledeloschillos,,guayas,,guayaquil,,quevedo,,loja,,cuenca,,ambato,,riobamba,,ibarra,,conocoto,,valledeloschillos,,quitosur,,comediahumor,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",pollofrito🍗,,pollobroaster,,quitumbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,sonido original,quito,36100000000,21
183,2024-07-10T22:07:01.000Z,,,ecuador🇪🇨,,surdequito🇪🇨,,valledeloschillos,,guayas,,guayaquil,,quevedo,,loja,,cuenca,,ambato,,riobamba,,ibarra,,conocoto,,valledeloschillos,,quitosur,,comediahumor,,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",pollofrito🍗,,pollobroaster,,quitumbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,sonido original,cuenca,11700000000,21
182300,2024-01-18T04:14:02.000Z,,,temporadadeahorros,,organización,,tips,Show us your pro #Tips.,homedepot,,thehomedepotmx,,publicidad,,hogar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,true,false,Aesthetic,publicidad,59000000000,57
182,2022-09-19T15:41:40.000Z,ambato,,tungurahua,,road,,pueblomagico,,ambato_ecuador,,mirador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,21
